timestamp,icme_speed_mean,label
2016-04-16 05:00:00,422.0,1
2016-04-16 06:00:00,463.0,1
2016-04-16 07:00:00,462.0,1
2016-04-16 08:00:00,448.0,1
2016-04-16 09:00:00,423.0,1
2016-04-16 10:00:00,418.0,1
2016-04-16 11:00:00,413.0,1
2016-04-16 12:00:00,421.0,1
2016-04-16 13:00:00,413.0,1
2016-04-16 14:00:00,398.0,1
2016-04-16 15:00:00,421.0,1
2016-04-16 16:00:00,424.0,1
2016-04-16 17:00:00,412.0,1
2016-04-16 18:00:00,417.0,1
2016-04-16 19:00:00,412.0,1
2016-04-16 20:00:00,409.0,1
2016-04-16 21:00:00,400.0,1
