timestamp,icme_speed_mean,label
2001-10-31 14:00:00,380.0,1
2001-10-31 15:00:00,387.0,1
2001-10-31 16:00:00,381.0,1
2001-10-31 17:00:00,376.0,1
2001-10-31 18:00:00,376.0,1
2001-10-31 19:00:00,368.0,1
2001-10-31 20:00:00,371.0,1
2001-10-31 21:00:00,381.0,1
2001-10-31 22:00:00,388.0,1
2001-10-31 23:00:00,379.0,1
2001-11-01 00:00:00,378.0,1
2001-11-01 01:00:00,373.0,1
2001-11-01 02:00:00,367.0,1
2001-11-01 03:00:00,360.0,1
2001-11-01 04:00:00,359.0,1
2001-11-01 05:00:00,362.0,1
2001-11-01 06:00:00,359.0,1
2001-11-01 07:00:00,356.0,1
2001-11-01 08:00:00,356.0,1
2001-11-01 09:00:00,357.0,1
2001-11-01 10:00:00,348.0,1
2001-11-01 11:00:00,342.0,1
2001-11-01 12:00:00,337.0,1
2001-11-01 13:00:00,335.0,1
2001-11-01 14:00:00,331.0,1
2001-11-01 15:00:00,331.0,1
2001-11-01 16:00:00,324.0,1
2001-11-01 17:00:00,321.0,1
2001-11-01 18:00:00,316.0,1
2001-11-01 19:00:00,317.0,1
2001-11-01 20:00:00,313.0,1
2001-11-01 21:00:00,314.0,1
2001-11-01 22:00:00,316.0,1
2001-11-01 23:00:00,317.0,1
2001-11-02 00:00:00,310.0,1
2001-11-02 01:00:00,305.0,1
2001-11-02 02:00:00,310.0,1
2001-11-02 03:00:00,316.0,1
2001-11-02 04:00:00,311.0,1
